GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
-,08-May-2017 09:06:55.506,-,-,-,-,-,-,3.34469986,0.19692309,7.90445709,-0.11344743,30.58823586,-0.11126453,0.01818227,0.03886611,-0.11476795,14.70986843,1005.41357422,-,159.80000305,-,1025,-,-,-,-,6.07999992,-,0.62137121
-,08-May-2017 09:06:56.507,-,-,-,-,-,-,3.00831437,0.08918402,8.04870796,-0.112656,30.58823586,-0.12375809,-0.02532095,0.02709036,-0.11055788,14.72018719,1005.41967773,-,159.80000305,-,860,-,-,-,-,3.6400001,-,0.62137121
-,08-May-2017 09:06:57.506,-,-,-,-,-,-,2.86526084,0.18734628,8.02596283,-0.07895222,30.58823586,-0.1336226,0.00280666,0.02373457,-0.13227899,14.53536129,1005.47143555,-,159.80000305,-,860,-,-,-,-,3.55999994,-,1.24274242
-,08-May-2017 09:06:58.513,-,-,-,-,-,-,3.20404053,-0.12749124,8.8429842,-0.06819336,30.58823586,-0.11791489,-0.00536925,0.00500317,-0.0295919,14.71659851,1005.40014648,-,159.80000305,-,867,-,-,-,-,3.55999994,-,0
-,08-May-2017 09:06:59.504,-,-,-,-,-,-,3.14119267,-0.2208651,8.83041477,-0.03293318,30.58823586,-0.04400804,-0.01177576,-0.00451506,-0.03087319,14.71659851,1005.40014648,-,159.80000305,-,875,-,-,-,-,3.71000004,-,0
-,08-May-2017 09:07:00.512,-,-,-,-,-,-,2.8874073,0.06165069,8.35576439,-0.08739597,30.58823586,-0.04122213,-0.01653487,-0.00420999,-0.02623615,14.34290791,1005.43652344,-,159.80000305,-,876,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:07:01.505,-,-,-,-,-,-,2.95384645,-0.18974048,8.73285103,-0.06556264,30.58823586,-0.05973595,-0.03087324,-0.00134231,-0.04081852,14.41872311,1005.43701172,-,161.6000061,-,876,-,-,-,-,3.49000001,-,0
-,08-May-2017 09:07:02.512,-,-,-,-,-,-,3.51468801,0.16759412,8.55747509,-0.0657292,30.58823586,-0.05649249,0.02629716,0.03508323,-0.05869578,14.41872311,1005.4465332,-,161.6000061,-,865,-,-,-,-,3.42000008,-,0
-,08-May-2017 09:07:03.513,-,-,-,-,-,-,4.1365819,0.25617957,7.97089624,-0.07279921,33.72549057,-0.04581126,0.11098503,0.03941525,-0.08651828,14.41872311,1005.41259766,-,161.6000061,-,865,-,-,-,-,3.3499999,-,0
-,08-May-2017 09:07:04.516,-,-,-,-,-,-,3.23875642,1.16537774,8.93396378,-0.01264578,30.58823586,-0.02371371,-0.00183043,0.13679411,-0.02031773,14.58829689,1005.45629883,-,161.6000061,-,1018,-,-,-,-,3.3499999,-,1.86411357
-,08-May-2017 09:07:05.505,-,-,-,-,-,-,2.98078108,1.28927767,8.29351425,-0.06525299,30.58823586,-0.09176729,-0.02812761,0.14942406,-0.0856031,14.58829689,1005.50268555,-,161.6000061,-,799,-,-,-,-,3.24000001,-,3.72822714
-,08-May-2017 09:07:06.510,-,-,-,-,-,-,2.64499426,1.0474633,8.04332066,-0.08227645,30.58823586,-0.09568074,-0.05436376,0.07895252,-0.07285109,14.19262314,1005.38891602,-,161.6000061,-,799,-,-,-,-,3.82999992,-,3.72822714
-,08-May-2017 09:07:07.508,-,-,-,-,-,-,2.94067812,0.5279215,8.20433044,-0.07138072,30.58823586,-0.10964508,-0.03221557,0.07181385,-0.09469422,14.46133995,1005.42895508,-,161.6000061,-,885,-,-,-,-,3.82999992,-,3.72822714
-,08-May-2017 09:07:08.509,-,-,-,-,-,-,3.09630132,-0.01137246,8.30608463,-0.08498627,30.58823586,-0.13052094,-0.02867672,0.0208669,-0.11647629,14.46133995,1005.39746094,-,161.6000061,-,879,-,-,-,-,3.95000005,-,3.72822714
-,08-May-2017 09:07:09.510,-,-,-,-,-,-,2.90596223,0.0035913,8.03314495,-0.1177932,30.98039246,0.00606905,0.00787085,-0.00006101,0.01537564,14.17243576,1005.4074707,-,161.6000061,-,872,-,-,-,-,4.07000017,-,2.48548484
-,08-May-2017 09:07:10.514,-,-,-,-,-,-,3.50451279,-0.07182605,7.24186182,-0.05787038,30.98039246,-0.17957936,0.02525993,0.01067751,-0.19280519,14.66769886,1005.65454102,-,163.3999939,-,872,-,-,-,-,4.76000023,-,2.48548484
-,08-May-2017 09:07:11.510,-,-,-,-,-,-,3.86484003,-0.19632454,8.16303062,-0.08026047,30.98039246,-0.12506892,-0.05039782,0.00500317,-0.10305311,14.69999981,1005.52563477,-,163.3999939,-,829,-,-,-,-,4.76000023,-,3.10685587
-,08-May-2017 09:07:12.514,-,-,-,-,-,-,2.88561153,-0.32620999,8.83161163,-0.16689587,30.98039246,0.01246856,-0.00817593,-0.07523064,0.02336852,14.69999981,1005.60473633,-,163.3999939,-,768,-,-,-,-,4.26999998,-,3.10685587
-,08-May-2017 09:07:13.513,-,-,-,-,-,-,3.1729157,-0.60453594,8.97167206,-0.01659107,30.98039246,-0.0276603,-0.00854202,-0.04362523,-0.01647387,14.5268364,1005.63623047,-,163.3999939,-,808,-,-,-,-,4.30999994,-,3.72822714
-,08-May-2017 09:07:14.509,-,-,-,-,-,-,2.55820441,0.09756372,8.72087955,-0.06210774,30.98039246,-0.12659237,-0.08218628,0.05936693,-0.09542634,14.5268364,1005.41552734,-,163.3999939,-,863,-,-,-,-,4.26999998,-,3.10685587
-,08-May-2017 09:07:15.508,-,-,-,-,-,-,3.10468102,-0.05207389,8.85016632,-0.0649868,30.58823586,-0.13059185,-0.0199517,0.05204521,-0.12056426,14.64212894,1005.40795898,-,163.3999939,-,863,-,-,-,-,3.6400001,-,3.10685587
-,08-May-2017 09:07:16.509,-,-,-,-,-,-,3.47877502,0.11671733,8.27795219,-0.0967288,30.58823586,-0.08429716,0.0226363,0.02989701,-0.08718945,14.9400053,1005.44604492,-,163.3999939,-,866,-,-,-,-,3.6400001,-,0.62137121
-,08-May-2017 09:07:17.510,-,-,-,-,-,-,3.38839388,0.09576806,7.68838024,-0.13207734,30.58823586,-0.05395025,0.03288672,0.00732172,-0.05857368,14.99114704,1005.28442383,-,163.3999939,-,1131,-,-,-,-,16.78000069,-,0.62137121
-,08-May-2017 09:07:18.509,-,-,-,-,-,-,3.76548076,0.66079968,9.57979965,0.06282419,30.58823586,0.05178207,0.05186216,0.08535902,0.04551671,14.99114704,1005.38769531,-,163.3999939,-,643,-,-,-,-,3.49000001,-,0.62137121
-,08-May-2017 09:07:19.509,-,-,-,-,-,-,3.21002603,0.25558102,8.09300041,-0.07427368,30.58823586,-0.11181466,-0.00475911,0.04405233,-0.10604285,13.71171474,1005.61547852,-,165.19999695,-,643,-,-,-,-,3.49000001,-,1.86411357
-,08-May-2017 09:07:20.506,-,-,-,-,-,-,3.30399823,0.15682021,8.19714832,-0.08461834,30.58823586,-0.12687634,-0.00726071,0.03892713,-0.12111337,14.58829689,1005.36743164,-,165.19999695,-,865,-,-,-,-,3.67000008,-,1.86411357
-,08-May-2017 09:07:21.509,-,-,-,-,-,-,3.10647678,0.12090719,7.98047304,-0.07698369,30.58823586,-0.12665156,-0.01531459,0.03032411,-0.11751352,14.58829689,1005.59912109,-,165.19999695,-,865,-,-,-,-,3.49000001,-,1.86411357
-,08-May-2017 09:07:22.508,-,-,-,-,-,-,4.04979229,-0.43993455,9.56423759,-0.10359758,30.58823586,-0.1146966,0.076756,0.03245961,-0.1461903,14.42231178,1005.56152344,-,165.19999695,-,867,-,-,-,-,3.49000001,-,1.86411357
-,08-May-2017 09:07:23.510,-,-,-,-,-,-,3.92589235,0.11611878,8.12532234,-0.0686397,31.37254906,-0.1408349,0.0034168,0.00878606,-0.14039393,14.42231178,1005.39160156,-,165.19999695,-,867,-,-,-,-,5.46000004,-,1.86411357
-,08-May-2017 09:07:24.508,-,-,-,-,-,-,3.79959798,0.56263739,8.72925949,-0.07052103,31.37254906,-0.02750144,0.05533996,0.07535268,-0.04118463,14.5694561,1005.32055664,-,165.19999695,-,812,-,-,-,-,5.46000004,-,4.34959841
-,08-May-2017 09:07:25.505,-,-,-,-,-,-,3.30639243,0.29089549,8.35875702,-0.08247633,30.58823586,-0.15596119,-0.02635818,0.02605311,-0.14460389,14.91757488,1005.35229492,-,165.19999695,-,1126,-,-,-,-,4.55999994,-,5.59234095
-,08-May-2017 09:07:26.515,-,-,-,-,-,-,2.71083498,0.29807812,7.72429323,-0.15357399,30.58823586,-0.04286789,-0.01989067,0.01769415,-0.02654121,14.91757488,1005.34106445,-,165.19999695,-,978,-,-,-,-,3.75,-,5.59234095
-,08-May-2017 09:07:27.511,-,-,-,-,-,-,3.39737225,-0.20410569,7.96431208,-0.10571736,30.58823586,-0.11681709,0.01433836,-0.00280666,-0.11916092,14.6264286,1005.40112305,-,165.19999695,-,978,-,-,-,-,3.75,-,5.59234095
-,08-May-2017 09:07:28.507,-,-,-,-,-,-,3.08433032,-0.15322891,7.40526581,-0.17072159,30.58823586,-0.05955266,-0.02867672,-0.0038439,-0.04142874,14.6264286,1005.33276367,-,165.19999695,-,859,-,-,-,-,3.55999994,-,4.97096968
-,08-May-2017 09:07:29.521,-,-,-,-,-,-,3.01310277,-0.38965634,8.06845951,-0.06787392,30.58823586,-0.07075664,0.01464342,0.02123298,-0.06919019,14.48960304,1005.60327148,-,165.19999695,-,869,-,-,-,-,3.45000005,-,4.97096968
-,08-May-2017 09:07:30.510,-,-,-,-,-,-,2.89159703,-0.87268651,9.05008221,-0.07196262,30.58823586,-0.02710894,-0.03721874,-0.07095964,-0.00848099,14.39898396,1005.54150391,-,165.19999695,-,869,-,-,-,-,3.45000005,-,4.97096968
-,08-May-2017 09:07:31.508,-,-,-,-,-,-,2.81917238,-0.66977793,8.53951931,-0.06935865,30.58823586,-0.09958246,-0.07120372,-0.01714502,-0.07022747,14.67622375,1005.39208984,-,165.19999695,-,829,-,-,-,-,4.46000004,-,4.34959841
-,08-May-2017 09:07:32.511,-,-,-,-,-,-,3.41473007,-0.9367314,9.01716232,-0.00108904,30.98039246,-0.1669869,-0.03398497,-0.02007371,-0.15436618,14.67622375,1005.3137207,-,165.19999695,-,829,-,-,-,-,5.01000023,-,4.34959841
-,08-May-2017 09:07:33.505,-,-,-,-,-,-,3.33991146,-0.4297592,8.30488682,-0.10327946,31.37254906,-0.08616791,0.00848099,-0.02580905,-0.08444382,14.41558266,1005.37304688,-,165.19999695,-,843,-,-,-,-,4.46000004,-,4.34959841
-,08-May-2017 09:07:34.506,-,-,-,-,-,-,3.19625926,-0.2100912,8.59099388,-0.09475051,30.98039246,-0.10916119,-0.02104995,-0.01970762,-0.0973788,14.70493412,1005.35888672,-,165.19999695,-,946,-,-,-,-,4.46000004,-,4.34959841
-,08-May-2017 09:07:35.505,-,-,-,-,-,-,3.42789817,0.11671733,7.89966869,-0.1107052,30.98039246,-0.12180663,0.01745008,0.02989701,-0.12575045,14.70493412,1005.42480469,-,165.19999695,-,864,-,-,-,-,4.30999994,-,4.34959841
-,08-May-2017 09:07:36.505,-,-,-,-,-,-,2.84131885,-0.57879823,8.38389587,-0.08429915,30.58823586,-0.09539156,-0.04234394,-0.04100161,-0.07638989,14.58739948,1005.35546875,-,165.19999695,-,864,-,-,-,-,4.30999994,-,3.72822714
-,08-May-2017 09:07:37.506,-,-,-,-,-,-,3.28963304,-0.35494041,8.02237129,-0.07933616,30.58823586,-0.11232112,-0.03630352,-0.05167912,-0.09725679,14.61162376,1005.32373047,-,165.19999695,-,847,-,-,-,-,3.6400001,-,3.72822714
-,08-May-2017 09:07:38.509,-,-,-,-,-,-,2.95923328,-1.13126028,8.40963364,-0.05374175,30.58823586,-0.08362316,-0.03032412,-0.09731782,-0.07376627,15.00505352,1005.29785156,-,165.19999695,-,840,-,-,-,-,3.6400001,-,4.34959841
-,08-May-2017 09:07:39.510,-,-,-,-,-,-,2.97539425,-0.4405331,8.29351425,-0.08896531,30.58823586,-0.0920361,-0.02312444,-0.01482648,-0.0781593,15.00505352,1005.36108398,-,165.19999695,-,992,-,-,-,-,3.49000001,-,4.34959841
-,08-May-2017 09:07:40.505,-,-,-,-,-,-,2.55820441,-0.76434886,8.12891293,-0.11641115,30.58823586,-0.03321298,-0.01378924,-0.02251428,-0.01934151,14.82426453,1005.46044922,-,165.19999695,-,992,-,-,-,-,3.49000001,-,5.59234095
-,08-May-2017 09:07:41.515,-,-,-,-,-,-,2.57376671,-0.10594343,8.22767448,-0.10975134,30.58823586,-0.12085246,-0.06961735,0.00719969,-0.0923146,14.82426453,1005.37792969,-,167,-,850,-,-,-,-,3.42000008,-,5.59234095
-,08-May-2017 09:07:42.513,-,-,-,-,-,-,3.01729274,0.60932434,7.78235245,-0.0874329,30.58823586,-0.15647119,-0.13258411,0.0703495,-0.11336455,14.6129694,1005.72558594,-,167,-,850,-,-,-,-,3.42000008,-,6.83508301
-,08-May-2017 09:07:43.511,-,-,-,-,-,-,1.68491948,0.32620999,7.72189903,-0.09007044,30.58823586,-0.07812067,-0.09823304,0.02916484,-0.03965924,14.6129694,1005.53808594,-,167,-,840,-,-,-,-,3.49000001,-,8.69919682
-,08-May-2017 09:07:44.510,-,-,-,-,-,-,1.94708455,0.54288524,8.54670143,-0.09334069,30.58823586,-0.1044362,-0.13349932,0.0733392,-0.05979402,14.5402956,1005.61621094,-,167,-,840,-,-,-,-,3.55999994,-,8.69919682
-,08-May-2017 09:07:45.510,-,-,-,-,-,-,1.44729495,-0.4914099,9.47505283,-0.01025617,30.58823586,-0.11597417,-0.22001761,0.04368625,-0.05479087,14.59053898,1005.70800781,-,167,-,846,-,-,-,-,3.55999994,-,9.32056808
-,08-May-2017 09:07:46.511,-,-,-,-,-,-,1.24019647,-0.41060558,8.46709442,-0.06955672,30.58823586,-0.08475815,-0.17724659,0.00201347,-0.02940885,14.56541634,1005.77392578,-,167,-,854,-,-,-,-,3.55999994,-,6.21371174
-,08-May-2017 09:07:47.506,-,-,-,-,-,-,1.62566292,-0.5291186,8.93935013,-0.04442395,30.58823586,-0.07191974,-0.16626401,-0.03593743,-0.01976867,14.56541634,1005.74462891,-,167,-,854,-,-,-,-,3.71000004,-,6.21371174
-,08-May-2017 09:07:48.505,-,-,-,-,-,-,2.95205069,-0.10235212,7.89966869,-0.07782261,30.58823586,-0.09478239,-0.0443574,0.00359985,-0.07315615,14.7385807,1005.79150391,-,167,-,844,-,-,-,-,3.71000004,-,2.48548484
-,08-May-2017 09:07:49.518,-,-,-,-,-,-,3.4638114,-0.17058687,7.76260042,-0.12192571,30.58823586,-0.133031,0.02111096,0.00061014,-0.13972276,14.99428654,1005.79370117,-,167,-,840,-,-,-,-,3.49000001,-,2.48548484
-,08-May-2017 09:07:50.510,-,-,-,-,-,-,3.52127218,-0.83557642,8.41202736,-0.05511278,30.58823586,-0.06619523,0.02696832,-0.06717676,-0.07352226,14.99428654,1005.94335938,-,167,-,923,-,-,-,-,3.45000005,-,4.34959841
-,08-May-2017 09:07:51.507,-,-,-,-,-,-,2.86166954,-1.00975454,8.85615253,-0.06537179,30.98039246,-0.10271797,-0.01592473,-0.07956266,-0.09725679,14.81574059,1005.765625,-,168.80000305,-,923,-,-,-,-,3.45000005,-,4.34959841
-,08-May-2017 09:07:52.510,-,-,-,-,-,-,2.63960743,-0.76135612,8.00082397,-0.07588296,30.98039246,-0.13738774,-0.06290576,-0.05961098,-0.11543901,14.81574059,1005.76245117,-,168.80000305,-,1128,-,-,-,-,3.24000001,-,4.97096968
-,08-May-2017 09:07:53.513,-,-,-,-,-,-,3.03465056,-0.45070848,8.43896198,-0.07047939,30.98039246,-0.08156712,-0.04630988,-0.06424807,-0.06235659,15.04722214,1005.81005859,-,168.80000305,-,790,-,-,-,-,4.26999998,-,4.97096968
-,08-May-2017 09:07:54.511,-,-,-,-,-,-,3.51887798,-1.25815296,8.93994904,-0.00087297,32.94117737,-0.09222219,0.04484551,-0.05369259,-0.10860541,14.61162376,1005.73876953,-,168.80000305,-,1046,-,-,-,-,7.17000008,-,4.97096968
-,08-May-2017 09:07:55.525,-,-,-,-,-,-,4.05218649,-1.51313543,8.49223328,-0.01710397,33.72549057,-0.02817343,0.08108803,-0.13624495,-0.06534632,14.38283443,1005.69824219,-,168.80000305,-,1046,-,-,-,-,7.17000008,-,5.59234095
-,08-May-2017 09:07:56.512,-,-,-,-,-,-,4.33829355,-0.08080431,8.12891293,-0.06590716,33.72549057,-0.09256804,0.09377899,0.01549764,-0.13002148,14.42141438,1005.73388672,-,168.80000305,-,1666,-,-,-,-,13.32999992,-,8.07782555
-,08-May-2017 09:07:57.505,-,-,-,-,-,-,3.13640428,-0.04429273,8.39466953,-0.09270038,34.90196228,-0.07972583,-0.00298971,-0.00414897,-0.07217992,14.3918066,1005.74609375,-,168.80000305,-,2085,-,-,-,-,13.60000038,-,10.56331062
-,08-May-2017 09:07:58.518,-,-,-,-,-,-,3.13221431,-0.00059855,7.75242519,-0.13627744,30.98039246,-0.14738759,-0.01269099,0.01793821,-0.14075999,14.3918066,1005.71582031,-,168.80000305,-,1008,-,-,-,-,3.86999989,-,10.56331062
-,08-May-2017 09:07:59.514,-,-,-,-,-,-,3.12503171,-0.13347675,9.27753162,0.00942576,30.58823586,-0.08307049,-0.01818227,0.00274564,-0.06992241,29.39955139,1005.78491211,-,168.80000305,-,1008,-,-,-,-,3.86999989,-,10.56331062
-,08-May-2017 09:08:00.506,-,-,-,-,-,-,2.62464356,0.02154781,8.96149731,-0.08118322,30.58823586,-0.09830301,-0.02812761,0.04807928,-0.08291843,13.80951214,1005.48144531,-,168.80000305,-,850,-,-,-,-,3.78999996,-,9.32056808
-,08-May-2017 09:08:01.516,-,-,-,-,-,-,2.35230327,0.22565351,7.99423933,-0.07944679,30.58823586,-0.14994489,-0.09219262,0.04100162,-0.11611024,13.80951214,1005.81542969,-,170.6000061,-,850,-,-,-,-,3.67000008,-,9.32056808
-,08-May-2017 09:08:02.511,-,-,-,-,-,-,2.37025976,0.20590134,9.24281597,-0.05594163,30.58823586,-0.09808135,-0.11781863,0.04356422,-0.05558404,13.55649662,1005.68383789,-,170.6000061,-,845,-,-,-,-,3.67000008,-,7.45645428
-,08-May-2017 09:08:03.508,-,-,-,-,-,-,2.30082774,0.04429273,9.02434444,-0.0392471,30.58823586,-0.07985993,-0.07163081,0.04929956,-0.04936057,13.55649662,1005.8605957,-,170.6000061,-,844,-,-,-,-,3.6400001,-,3.72822714
-,08-May-2017 09:08:04.505,-,-,-,-,-,-,2.55700731,0.01256956,8.84837055,-0.04971647,30.58823586,-0.06079708,-0.07132575,0.01928052,-0.02904283,13.84360695,1005.63720703,-,170.6000061,-,844,-,-,-,-,3.67000008,-,3.72822714
-,08-May-2017 09:08:05.511,-,-,-,-,-,-,2.70544791,0.2136825,8.67718506,-0.07576377,30.58823586,-0.13443311,-0.07590181,0.03850003,-0.10476156,14.57079983,1005.58276367,-,170.6000061,-,822,-,-,-,-,3.52999997,-,1.24274242
-,08-May-2017 09:08:06.508,-,-,-,-,-,-,3.09630132,0.26874915,8.07983208,-0.08371924,30.58823586,-0.04919625,0.01012837,0.02794456,-0.04429637,14.49812603,1005.60620117,-,170.6000061,-,826,-,-,-,-,3.52999997,-,0
-,08-May-2017 09:08:07.505,-,-,-,-,-,-,3.02986217,-0.08379706,8.63229465,-0.05598229,30.58823586,-0.06706499,-0.02312444,0.00945722,-0.05106892,14.49812603,1005.60864258,-,170.6000061,-,820,-,-,-,-,3.52999997,-,0
-,08-May-2017 09:08:08.506,-,-,-,-,-,-,2.86885214,0.02334347,8.05708694,-0.1167708,30.58823586,-0.12787433,-0.03953728,0.02037878,-0.10970375,14.53625679,1005.58422852,-,170.6000061,-,820,-,-,-,-,3.3499999,-,0
-,08-May-2017 09:08:09.519,-,-,-,-,-,-,3.1573534,0.27234045,8.26059437,-0.08670008,30.58823586,-0.10181601,-0.03599846,0.01238591,-0.0833455,14.58739948,1005.61010742,-,170.6000061,-,815,-,-,-,-,3.20000005,-,0
-,08-May-2017 09:08:10.505,-,-,-,-,-,-,3.34469986,0.2184709,8.81664753,-0.07287649,30.58823586,-0.13692307,-0.02989701,0.02562601,-0.12288283,14.37027359,1005.61157227,-,172.3999939,-,815,-,-,-,-,3.20000005,-,0
-,08-May-2017 09:08:11.506,-,-,-,-,-,-,2.86406374,-0.01197101,7.9936409,-0.08158889,30.58823586,-0.13413365,-0.0400254,0.01677894,-0.11617123,14.37027359,1005.81713867,-,172.3999939,-,812,-,-,-,-,3.20000005,-,0
-,08-May-2017 09:08:12.514,-,-,-,-,-,-,3.12682748,-0.0676362,8.90882492,-0.02612537,30.19607925,-0.09471283,-0.00567434,0.04929956,-0.08749451,14.48825645,1005.80493164,-,172.3999939,-,812,-,-,-,-,3.20000005,-,0
-,08-May-2017 09:08:13.517,-,-,-,-,-,-,3.3225534,0.30346507,8.69873333,-0.03889221,30.58823586,-0.02369655,0.00671157,0.04893348,-0.04429637,14.58246326,1005.83740234,-,172.3999939,-,801,-,-,-,-,3.24000001,-,0
-,08-May-2017 09:08:14.508,-,-,-,-,-,-,2.98317528,-0.0748188,8.42998409,-0.07543033,30.58823586,-0.08811161,-0.02788355,0.01037243,-0.07169181,14.56093121,1005.6081543,-,172.3999939,-,808,-,-,-,-,3.24000001,-,0
-,08-May-2017 09:08:15.514,-,-,-,-,-,-,3.35427666,0.219668,8.82742214,-0.07046679,30.19607925,-0.13257305,-0.02745644,0.0264192,-0.11916092,14.56093121,1005.78759766,-,172.3999939,-,813,-,-,-,-,3.05999994,-,0
-,08-May-2017 09:08:16.511,-,-,-,-,-,-,3.29322433,0.33219549,8.73045635,-0.06816515,30.19607925,-0.02320406,0.00372186,0.05186216,-0.04106263,14.5694561,1005.81225586,-,172.3999939,-,813,-,-,-,-,3.05999994,-,0
-,08-May-2017 09:08:17.508,-,-,-,-,-,-,2.84371305,-0.08319851,8.05469322,-0.11781907,30.19607925,-0.12892295,-0.04209988,0.00951823,-0.10994776,14.61521244,1005.58105469,-,172.3999939,-,799,-,-,-,-,3.08999991,-,0
-,08-May-2017 09:08:18.508,-,-,-,-,-,-,2.98676658,-0.11791443,8.55148983,-0.0651691,30.19607925,-0.06001775,0.00982331,0.04661493,-0.05619416,14.61521244,1005.6184082,-,172.3999939,-,804,-,-,-,-,3.13000011,-,0
-,08-May-2017 09:08:19.515,-,-,-,-,-,-,3.31477237,0.31902736,8.64067364,-0.06930187,30.19607925,-0.05572557,0.00591839,0.05051985,-0.05021479,14.62956905,1005.75341797,-,172.3999939,-,804,-,-,-,-,3.13000011,-,0
-,08-May-2017 09:08:20.513,-,-,-,-,-,-,3.12503171,0.25438392,8.16901588,-0.07786139,30.19607925,-0.11390903,-0.03758483,0.01116562,-0.0956094,14.5236969,1005.84350586,-,172.3999939,-,798,-,-,-,-,3,-,0
-,08-May-2017 09:08:21.516,-,-,-,-,-,-,3.11725068,0.03112462,8.75798988,-0.04096681,30.19607925,-0.10086117,-0.00841999,0.05289941,-0.09316882,14.5236969,1005.76757812,-,172.3999939,-,806,-,-,-,-,3.13000011,-,0
-,08-May-2017 09:08:22.506,-,-,-,-,-,-,3.13281298,0.02992752,8.74781418,-0.04141068,30.19607925,-0.05248845,-0.01262996,0.02104994,-0.03929323,14.68071079,1005.56054688,-,172.3999939,-,802,-,-,-,-,3.08999991,-,0
-,08-May-2017 09:08:23.505,-,-,-,-,-,-,3.39318228,0.23283611,8.81604958,-0.02535999,30.58823586,-0.13868096,-0.03441209,0.02367355,-0.12306583,14.54253769,1005.61010742,-,172.3999939,-,802,-,-,-,-,3.08999991,-,0
-,08-May-2017 09:08:24.507,-,-,-,-,-,-,3.26150131,0.17657238,9.28172112,-0.07653347,30.58823586,-0.14765754,-0.01842633,0.04368625,-0.13917364,14.54253769,1005.60302734,-,172.3999939,-,767,-,-,-,-,4.19000006,-,0
-,08-May-2017 09:08:25.511,-,-,-,-,-,-,3.06577539,-0.15203181,9.06983471,-0.05279195,30.98039246,-0.02360382,-0.01946356,0.00250159,-0.00646749,14.73364544,1005.61645508,-,172.3999939,-,791,-,-,-,-,3.99000001,-,0
-,08-May-2017 09:08:26.507,-,-,-,-,-,-,2.67372465,-0.15023616,7.83861637,-0.14421195,30.98039246,0.00629016,0.0251379,0.03703569,0.00921321,14.46582699,1005.61206055,-,174.19999695,-,791,-,-,-,-,3.99000001,-,0
-,08-May-2017 09:08:27.512,-,-,-,-,-,-,2.66654205,-0.16998832,7.85717154,0.02283496,30.98039246,-0.16126783,-0.03294775,0.0400864,-0.1480207,14.46582699,1005.59692383,-,174.19999695,-,786,-,-,-,-,4.11000013,-,0
-,08-May-2017 09:08:28.512,-,-,-,-,-,-,3.14119267,-0.10953473,9.17278481,-0.05803252,30.98039246,-0.0112482,-0.01177576,0.0068336,0.00402692,14.59592342,1005.56274414,-,174.19999695,-,786,-,-,-,-,4.11000013,-,0
-,08-May-2017 09:08:29.507,-,-,-,-,-,-,3.31477237,0.19033903,8.61433792,-0.07914306,30.98039246,-0.13089359,-0.01897544,0.03850003,-0.12080832,14.59592342,1005.59082031,-,174.19999695,-,793,-,-,-,-,3.99000001,-,0
-,08-May-2017 09:08:30.516,-,-,-,-,-,-,2.9065609,-0.08200141,7.97149467,-0.0778857,30.19607925,-0.11539566,-0.01787719,0.04313712,-0.10476156,14.39898396,1005.59399414,-,174.19999695,-,799,-,-,-,-,3.16000009,-,0
-,08-May-2017 09:08:31.505,-,-,-,-,-,-,3.18967533,0.10295067,9.00279713,-0.01492888,30.58823586,-0.02599765,-0.0068336,0.02849368,-0.01330108,14.65917587,1005.56933594,-,174.19999695,-,799,-,-,-,-,3.16000009,-,0
-,08-May-2017 09:08:32.510,-,-,-,-,-,-,3.32075787,0.15143326,9.11412716,0.00033367,30.58823586,-0.12558548,-0.02306341,0.03191048,-0.1134256,14.65917587,1005.56591797,-,174.19999695,-,789,-,-,-,-,3.16000009,-,0
-,08-May-2017 09:08:33.513,-,-,-,-,-,-,3.00472307,-0.06105214,8.48684692,-0.07118208,30.19607925,-0.08192316,-0.02568704,0.01177576,-0.06589539,14.57483864,1005.57666016,-,174.19999695,-,789,-,-,-,-,3.05999994,-,0
