GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
Sun May 07 16:55:19 EDT 2017,07-May-2017 16:56:47.508,-71.19472558,42.32984797,0.0,4.0,-1.0,0.0,-0.88405895,5.4875102,7.23467922,0.01229896,-,-0.06814332,-0.04832333,0.52014703,0.67128193,-,995.62670898,-,-,-,-,-,42.32984924,-71.19472504,-,-,-,0
Sun May 07 16:55:20 EDT 2017,07-May-2017 16:56:48.507,-71.19473897,42.32985136,0.0,4.0,0.0,0.0,-1.02052844,3.03824186,6.40029955,-0.03834553,-,-0.2700924,-0.10402939,0.30970863,0.55242604,-,995.72460938,-,176,-,-,-,42.32985306,-71.1947403,-,-,-,0
Sun May 07 16:55:21 EDT 2017,07-May-2017 16:56:49.507,-71.1947457,42.32985163,0.0,4.0,0.0,0.0,3.7026329,4.49870491,16.70733833,-0.14251989,-,-0.24377204,-0.23331872,0.38079032,0.50996006,-,995.63330078,-,176,-,788,-,42.32985306,-71.19474792,-,2.81999993,-,0
Sun May 07 16:55:22 EDT 2017,07-May-2017 16:56:50.512,-71.19474646,42.32984964,0.0,4.0,0.0,0.0,5.3743844,-1.15340662,6.9252286,-0.02110958,30.19607925,-0.05657671,0.60568911,-0.08438279,0.61795539,14.82067585,995.75195312,-,176,-,788,-,42.32984924,-71.19474792,-,2.81999993,-,0
Sun May 07 16:55:23 EDT 2017,07-May-2017 16:56:51.509,-71.19474311,42.32985044,0.0,4.0,0.0,0.0,4.41071796,0.26276365,8.01997757,0.01100594,30.19607925,-0.10873181,0.42947972,-0.00079319,0.68061709,14.82067585,995.71606445,-,176,-,792,-,42.32984924,-71.1947403,-,2.6500001,-,0
Sun May 07 16:55:24 EDT 2017,07-May-2017 16:56:52.507,-71.19474215,42.32985071,0.0,3.0,0.0,0.0,4.4119153,0.207697,8.21869564,0.00205412,30.19607925,-0.04857093,0.44973651,0.02117197,0.73778749,14.86553574,995.60668945,-,176,-,792,-,42.32984924,-71.1947403,-,2.6500001,-,0
Sun May 07 16:55:25 EDT 2017,07-May-2017 16:56:53.507,-71.19474227,42.329852,0.0,3.0,0.0,0.0,4.26646757,0.18555063,8.31685829,0.01879327,30.19607925,-0.04664823,0.43491003,0.01891444,0.74779391,14.86553574,995.67626953,-,176,-,788,-,42.32985306,-71.1947403,-,2.8499999,-,0
Sun May 07 16:55:26 EDT 2017,07-May-2017 16:56:54.506,-71.19474141,42.32985276,0.0,3.0,0.0,0.0,4.0186677,-0.00837971,8.00082397,-0.00971115,30.19607925,-0.05308874,0.43228641,0.02666325,0.74169242,14.88617229,995.62792969,-,176,-,795,-,42.32985306,-71.1947403,-,2.68000007,-,0
Sun May 07 16:55:27 EDT 2017,07-May-2017 16:56:55.508,-71.19473944,42.32985652,0.0,3.0,-1.0,0.0,3.93008208,0.07182605,7.78833818,-0.03308868,30.58823586,-0.0984837,0.40611124,0.01305706,0.7044127,15.7519865,995.69506836,-,176,-,752,-,42.32985687,-71.1947403,-,3.67000008,-,0
Sun May 07 16:55:28 EDT 2017,07-May-2017 16:56:56.508,-71.19473994,42.32985821,0.0,3.0,-1.0,0.0,4.05398226,0.31244332,7.51599789,-0.05130637,30.58823586,-0.04928705,0.43728954,0.04020843,0.74285167,14.79645061,995.77636719,-,176,-,805,-,42.32985687,-71.1947403,-,3.91000009,-,0
Sun May 07 16:55:29 EDT 2017,07-May-2017 16:56:57.508,-71.1947398,42.32986016,0.0,3.0,-1.0,0.0,4.0090909,-0.07422026,8.20971775,-0.0048851,30.58823586,-0.0683243,0.40867388,-0.00756577,0.73687232,14.84086323,995.72070312,-,176,-,792,-,42.32986069,-71.1947403,-,3.67000008,-,0
Sun May 07 16:55:30 EDT 2017,07-May-2017 16:56:58.506,-71.19473979,42.32986118,0.0,3.0,-1.0,0.0,3.86364293,-0.12449849,7.66144562,0.00488472,30.58823586,-0.01519018,0.44162157,0.0285547,0.77939928,14.63360596,995.7097168,-,176,-,792,-,42.32986069,-71.1947403,-,3.71000004,-,0
Sun May 07 16:55:31 EDT 2017,07-May-2017 16:56:59.506,-71.19474071,42.32986216,0.0,3.0,-1.0,0.0,4.03063869,0.26036942,7.59620333,-0.0454005,30.58823586,-0.12271126,0.4108704,0.02654122,0.67433262,14.65603638,995.62329102,-,176,-,785,-,42.32986069,-71.1947403,-,3.71000004,-,0
Sun May 07 16:55:32 EDT 2017,07-May-2017 16:57:00.506,-71.19474161,42.32986251,0.0,3.0,-1.0,0.0,3.91990662,0.04010288,7.76319885,-0.03586453,30.19607925,-0.11317201,0.39958271,0.00408796,0.69135565,14.86374187,995.57519531,-,176,-,779,-,42.32986069,-71.1947403,-,2.88000011,-,0
Sun May 07 16:55:33 EDT 2017,07-May-2017 16:57:01.506,-71.19474208,42.32986259,0.0,4.0,-1.0,0.0,4.03662395,0.1436521,7.81108284,-0.00183323,30.19607925,-0.06374098,0.42136484,0.00420999,0.73571306,14.752038,995.62988281,-,176,-,813,-,42.32986069,-71.1947403,-,2.97000003,-,0
Sun May 07 16:55:34 EDT 2017,07-May-2017 16:57:02.506,-71.19474335,42.32986232,0.0,4.0,-1.0,0.0,4.01328039,0.02992752,7.8805151,-0.00272025,30.19607925,-0.09820051,0.40910095,0.00305072,0.70331448,14.60848427,995.6394043,-,176,-,790,-,42.32986069,-71.1947403,-,2.81999993,-,0
Sun May 07 16:55:35 EDT 2017,07-May-2017 16:57:03.506,-71.1947445,42.32986226,0.0,4.0,0.0,0.0,3.96240377,0.10354923,7.91642809,-0.01991099,30.19607925,-0.09721307,0.40391475,0.01055548,0.70697534,14.67936325,995.67041016,-,176,-,783,-,42.32986069,-71.19474792,-,2.8499999,-,0
Sun May 07 16:55:36 EDT 2017,07-May-2017 16:57:04.506,-71.19474591,42.32986117,0.0,4.0,0.0,0.0,3.97676897,0.14305355,7.89667559,-0.02099717,30.19607925,-0.08079018,0.41215166,0.03386294,0.72058153,14.79645061,995.62841797,-,176,-,788,-,42.32986069,-71.19474792,-,2.68000007,-,0
Sun May 07 16:55:37 EDT 2017,07-May-2017 16:57:05.506,-71.19474649,42.32986127,0.0,4.0,0.0,0.0,5.16130018,0.16579847,8.0971899,0.05658042,34.11764908,-0.02069545,0.52612638,0.01690096,0.72540158,15.51512051,995.68505859,-,176,-,782,-,42.32986069,-71.19474792,-,2.74000001,-,0
Sun May 07 16:55:38 EDT 2017,07-May-2017 16:57:06.506,-71.19483448,42.32991961,0.24,4.0,18.0,313.0,5.98430729,0.54767364,7.50043535,0.01988448,33.72549057,-0.01996621,0.61002111,0.05582809,0.66457033,14.2195406,995.59423828,-,176,-,1749,-,42.32991791,-71.19483185,-,9.77000046,-,2.48548484
Sun May 07 16:55:39 EDT 2017,07-May-2017 16:57:07.507,-71.19483381,42.32994308,1.81,3.0,19.0,6.2,6.15429544,0.36332011,7.60937166,0.01854973,34.50980377,-0.07220612,0.55047113,0.0029897,0.64644909,12.87595844,995.63208008,-,176,-,1634,-,42.32994461,-71.19483185,-,13.32999992,-,8.07782555
Sun May 07 16:55:40 EDT 2017,07-May-2017 16:57:08.506,-71.19483173,42.3299771,3.83,3.0,20.0,7.2,3.94205308,0.01197101,8.29052162,0.01339167,31.37254906,-0.06389903,0.40184027,0.00122029,0.7451092,14.22447395,995.59106445,-,176,-,2252,-,42.32997894,-71.19483185,-,10.81999969,-,9.32056808
Sun May 07 16:55:41 EDT 2017,07-May-2017 16:57:09.507,-71.19482845,42.33001271,4.15,3.0,19.0,4.9,5.13915396,-0.22325931,8.90403652,0.12583899,34.50980377,-0.11211511,0.50757807,0.02434471,0.62771767,14.68609238,995.6003418,-,176,-,1228,-,42.33001328,-71.19483185,-,11.35999966,-,9.94193935
Sun May 07 16:55:42 EDT 2017,07-May-2017 16:57:10.506,-71.19482193,42.33005114,4.66,4.0,20.0,5.8,5.73830271,-0.07422026,7.17482376,0.00778089,36.07843018,-0.07458004,0.56700599,-0.01098258,0.63089043,14.69461632,995.56860352,-,176,-,1428,-,42.33005142,-71.19482422,-,18.22999954,-,12.42742348
Sun May 07 16:55:43 EDT 2017,07-May-2017 16:57:11.506,-71.19481362,42.33011136,6.07,3.0,21.0,5.5,5.28280592,-0.34656069,5.13795662,0.28588217,37.64706039,-0.24770965,0.53851229,-0.03532729,0.42374685,13.94858074,995.62255859,-,176,-,1815,-,42.33011246,-71.19481659,-,23.60000038,-,17.39839363
Sun May 07 16:55:44 EDT 2017,07-May-2017 16:57:12.506,-71.1948044,42.33017637,7.16,4.0,21.0,6.3,3.58352137,0.58717799,7.54472828,-0.01538716,31.37254906,-0.07971902,0.41727686,-0.04759116,0.71850705,15.09028912,995.58984375,-,176,-,2215,-,42.33017731,-71.19480133,-,5.73999977,-,19.26250648
Sun May 07 16:55:45 EDT 2017,07-May-2017 16:57:13.506,-71.19478662,42.33025578,8.5,4.0,21.0,5.2,4.50349331,0.84994161,7.45674133,-0.03018439,36.07843018,-0.0409215,0.54052579,0.00433202,0.69184375,16.86632919,995.62084961,-,176,-,1804,-,42.33025742,-71.19478607,-,18.45000076,-,19.88387871
Sun May 07 16:55:46 EDT 2017,07-May-2017 16:57:14.506,-71.19477498,42.33033643,9.25,3.0,20.0,3.7,4.9931078,-0.38367084,7.42501783,-0.00944775,36.07843018,-0.08674625,0.50898141,-0.03911018,0.65688252,14.40526485,995.57568359,-,176,-,1593,-,42.33033752,-71.19477844,-,19.28000069,-,21.12662125
Sun May 07 16:55:47 EDT 2017,07-May-2017 16:57:15.507,-71.19476547,42.33043326,9.98,4.0,21.0,4.5,4.68844557,0.24899697,6.83544588,-0.01599939,36.47058868,-0.03001957,0.51788944,-0.02751745,0.71930021,14.80317974,995.56152344,-,176,-,1740,-,42.33043289,-71.19476318,-,20.68000031,-,22.9907341
Sun May 07 16:55:48 EDT 2017,07-May-2017 16:57:16.507,-71.19475404,42.33053887,10.7,4.0,22.0,5.4,4.28322697,-0.39025488,7.92540598,0.00534055,34.50980377,-0.0804987,0.43661842,-0.03978133,0.70789051,14.11456585,995.59887695,-,176,-,1832,-,42.3305397,-71.19475555,-,13.89999962,-,24.23347664
Sun May 07 16:55:49 EDT 2017,07-May-2017 16:57:17.506,-71.19474332,42.33064061,11.29,3.0,21.0,6.5,4.15872812,0.09397241,8.45153236,0.0378325,32.54901886,-0.03944979,0.42392743,0.00957925,0.76152211,14.41737556,995.60375977,-,176,-,1865,-,42.33063889,-71.1947403,-,7.73000002,-,24.85484695
Sun May 07 16:55:50 EDT 2017,07-May-2017 16:57:18.506,-71.19472817,42.33073747,11.34,3.0,21.0,7.4,3.85646033,0.12150574,8.00441456,-0.01659817,32.15686417,-0.12251747,0.38414609,0.06333286,0.68604738,14.42365742,995.58227539,-,176,-,1853,-,42.33073807,-71.19472504,-,7.80000019,-,24.85484695
Sun May 07 16:55:51 EDT 2017,07-May-2017 16:57:19.506,-71.19471744,42.33083636,11.28,3.0,21.0,7.5,4.35325718,-0.12928689,8.21689987,0.02559519,34.11764908,-0.05169133,0.44375709,-0.01317909,0.73760444,14.60220242,995.54663086,-,177.80000305,-,1854,-,42.33083725,-71.19471741,-,7.65999985,-,24.85484695
Sun May 07 16:55:52 EDT 2017,07-May-2017 16:57:20.506,-71.19469905,42.33094431,11.28,3.0,20.0,6.8,4.42927313,0.05925649,8.49881744,0.02943586,33.72549057,-0.0227103,0.4515059,0.00604042,0.76634222,14.87899399,995.49560547,-,177.80000305,-,1887,-,42.33094406,-71.19470215,-,12.43000031,-,24.85484695
Sun May 07 16:55:53 EDT 2017,07-May-2017 16:57:21.506,-71.19467701,42.33104882,11.64,3.0,20.0,7.0,3.82354021,0.30466217,7.77098036,-0.02984956,32.54901886,-0.1218084,0.40110809,-0.00787085,0.68086118,14.73678589,995.52636719,-,177.80000305,-,1911,-,42.33104706,-71.19467926,-,7.59000015,-,25.47621918
Sun May 07 16:55:54 EDT 2017,07-May-2017 16:57:22.508,-71.19466101,42.33114961,11.71,3.0,21.0,8.1,3.92289948,-0.04070143,8.83041477,0.06259108,32.15686417,-0.01468276,0.3998878,-0.00414897,0.8001442,14.40750599,995.48608398,-,177.80000305,-,1905,-,42.33115005,-71.194664,-,7.51999998,-,25.47621918
Sun May 07 16:55:55 EDT 2017,07-May-2017 16:57:23.508,-71.19464664,42.3312565,11.62,3.0,21.0,8.3,3.66911411,-0.09157822,7.73147583,-0.049972,32.15686417,-0.11778216,0.40611124,0.0409406,0.6817764,14.58739948,995.40942383,-,177.80000305,-,1886,-,42.33125687,-71.19464874,-,7.30999994,-,25.47621918
Sun May 07 16:55:56 EDT 2017,07-May-2017 16:57:24.506,-71.19462745,42.33135709,11.5,3.0,22.0,8.3,3.80019665,-0.31064767,7.91582918,0.01107569,32.15686417,-0.03520579,0.4097721,-0.01275199,0.77299279,14.64347458,995.42163086,-,177.80000305,-,1888,-,42.33135605,-71.19462585,-,7.17000008,-,24.85484695
Sun May 07 16:55:57 EDT 2017,07-May-2017 16:57:25.509,-71.19460254,42.33146183,11.66,3.0,21.0,8.6,3.66791701,-0.66798228,8.27914906,0.00034992,30.98039246,-0.07411049,0.3738957,-0.06809197,0.74394995,29.39955139,995.52734375,-,177.80000305,-,1826,-,42.33146286,-71.19460297,-,4.36000013,-,24.23347664
Sun May 07 16:55:58 EDT 2017,07-May-2017 16:57:26.507,-71.1945887,42.33155818,11.05,3.0,21.0,8.6,3.69964027,0.08499416,8.09838772,-0.00462982,31.76470566,-0.08413886,0.38396308,0.00353883,0.73113698,29.39955139,995.47753906,-,177.80000305,-,1778,-,42.33155823,-71.19458771,-,4.23000002,-,23.61210442
Sun May 07 16:55:59 EDT 2017,07-May-2017 16:57:27.508,-71.19456396,42.33165101,10.8,3.0,21.0,10.7,3.86005163,-0.09636662,7.57585287,-0.05561012,32.15686417,-0.09697841,0.3533949,-0.05442477,0.72887945,13.12314034,995.47070312,-,177.80000305,-,1747,-,42.33164978,-71.19456482,-,6.57000017,-,23.61210442
Sun May 07 16:56:00 EDT 2017,07-May-2017 16:57:28.506,-71.19453901,42.33174389,10.72,3.0,21.0,12.3,3.68527508,0.19991584,8.15165806,-0.01023614,32.94117737,-0.0875349,0.37566513,0.02037878,0.73095393,13.46408367,995.50415039,-,177.80000305,-,1778,-,42.33174515,-71.19454193,-,8.92000008,-,23.61210442
Sun May 07 16:56:01 EDT 2017,07-May-2017 16:57:29.506,-71.19450516,42.33183782,11.02,3.0,21.0,13.5,3.76548076,0.37469256,7.74883366,-0.01928415,31.37254906,-0.06933738,0.40202332,0.02648021,0.7385807,13.48023319,995.61108398,-,177.80000305,-,1847,-,42.3318367,-71.19450378,-,7.0999999,-,24.85484695
Sun May 07 16:56:02 EDT 2017,07-May-2017 16:57:30.507,-71.19447442,42.3319378,11.4,3.0,21.0,13.8,3.85406613,-1.17794728,8.56525612,-0.00341187,30.98039246,-0.13619132,0.34314451,-0.01086055,0.69233185,13.39768982,995.65625,-,177.80000305,-,1870,-,42.3319397,-71.19447327,-,4.46000004,-,24.85484695
Sun May 07 16:56:03 EDT 2017,07-May-2017 16:57:31.507,-71.194438,42.33203891,11.66,4.0,21.0,14.7,3.4494462,-0.66259533,6.65827513,-0.15501243,32.15686417,-0.23236068,0.3516255,-0.06754284,0.57872325,13.26086426,995.66992188,-,177.80000305,-,1940,-,42.33203888,-71.19443512,-,7.38000011,-,25.47621918
Sun May 07 16:56:04 EDT 2017,07-May-2017 16:57:32.506,-71.19439595,42.33214202,12.06,4.0,21.0,17.4,3.94744015,-1.00496614,8.60775375,0.04834449,32.54901886,-0.02263894,0.39104071,-0.13691612,0.78482962,13.3326416,995.72265625,-,177.80000305,-,2011,-,42.33214188,-71.19439697,-,8.07999992,-,26.09758949
Sun May 07 16:56:05 EDT 2017,07-May-2017 16:57:33.506,-71.19434012,42.33224649,12.52,4.0,21.0,20.4,3.76847339,-1.02352118,8.26777744,0.00967801,32.15686417,-0.0676139,0.38414609,-0.10433447,0.74279076,13.3752594,995.79272461,-,177.80000305,-,2057,-,42.33224487,-71.19434357,-,7.86999989,-,27.34033203
Sun May 07 16:56:06 EDT 2017,07-May-2017 16:57:34.505,-71.19426874,42.33234305,12.8,3.0,19.0,24.4,3.11365938,-0.07900865,7.78414822,-0.01979895,31.37254906,-0.14505398,0.31739646,-0.00805389,0.6934911,16.31678581,995.95507812,-,177.80000305,-,2133,-,42.33234406,-71.19426727,-,4.90999985,-,28.58307457
Sun May 07 16:56:07 EDT 2017,07-May-2017 16:57:35.514,-71.1941863,42.33244612,13.19,3.0,19.0,29.2,3.19506216,-0.61710548,8.62032318,0.01551981,31.37254906,-0.07165869,0.33460248,-0.12715383,0.75621384,29.39955139,996.00830078,-,177.80000305,-,2191,-,42.33244705,-71.19418335,-,5.01000023,-,29.20444679
Sun May 07 16:56:08 EDT 2017,07-May-2017 16:57:36.505,-71.19408864,42.33253842,13.38,3.0,18.0,32.8,3.24474192,-0.9151836,8.2929163,-0.00985104,31.37254906,-0.08714969,0.3307586,-0.09329088,0.74535334,29.39955139,996.10205078,-,177.80000305,-,2234,-,42.3325386,-71.1940918,-,5.11999989,-,29.82581711
Sun May 07 16:56:09 EDT 2017,07-May-2017 16:57:37.506,-71.19398641,42.33263819,13.6,4.0,17.0,35.8,3.30040693,-0.30526072,9.5307188,0.10621512,31.37254906,0.02895617,0.3364329,-0.0311173,0.87153095,29.39955139,996.28295898,-,177.80000305,-,2238,-,42.33263779,-71.19398499,-,5.11999989,-,29.82581711
Sun May 07 16:56:10 EDT 2017,07-May-2017 16:57:38.506,-71.19388503,42.33273649,13.69,4.0,16.0,36.6,3.05081153,0.2765303,9.09796619,0.01174809,31.37254906,-0.04868256,0.34369361,0.07266805,0.78373128,29.39955139,996.41259766,-,177.80000305,-,2233,-,42.33273697,-71.1938858,-,5.11999989,-,29.82581711
Sun May 07 16:56:11 EDT 2017,07-May-2017 16:57:39.506,-71.19378715,42.33282923,13.61,4.0,16.0,35.1,3.27526784,0.57101709,8.92438698,0.00764122,31.37254906,-0.02886756,0.33387029,0.05820765,0.80972344,29.39955139,996.40917969,-,177.80000305,-,2201,-,42.33282852,-71.19378662,-,5.11999989,-,29.20444679
Sun May 07 16:56:12 EDT 2017,07-May-2017 16:57:40.508,-71.19369298,42.33292688,13.39,4.0,16.0,33.5,3.42849684,0.73681557,9.1081419,0.0553444,31.37254906,-0.03222033,0.32185048,0.17193833,0.79599518,29.39955139,996.51586914,-,177.80000305,-,2138,-,42.3329277,-71.19369507,-,5.01000023,-,28.58307457
Sun May 07 16:56:13 EDT 2017,07-May-2017 16:57:41.506,-71.19361561,42.33302651,13.1,4.0,15.0,31.1,3.63739085,1.10432553,8.58979702,0.03513694,32.94117737,-0.0288852,0.51557094,0.13264512,0.71179539,14.17378139,996.50292969,-,177.80000305,-,2121,-,42.33302689,-71.19361877,-,9.06999969,-,27.96170425
Sun May 07 16:56:14 EDT 2017,07-May-2017 16:57:42.506,-71.19354669,42.33313111,13.0,3.0,14.0,27.2,4.09049368,0.83378077,8.41142941,0.03483689,32.94117737,-0.04244649,0.4169718,0.08499294,0.75743419,13.57668495,996.55566406,-,177.80000305,-,2130,-,42.33312988,-71.19355011,-,9.31000042,-,28.58307457
Sun May 07 16:56:15 EDT 2017,07-May-2017 16:57:43.506,-71.19348643,42.33323726,13.04,3.0,14.0,23.2,4.48793125,1.94109905,8.38269901,0.09827838,33.72549057,-0.01290584,0.3871358,0.02763948,0.80722177,13.44075584,996.60620117,-,177.80000305,-,2142,-,42.33323669,-71.19348907,-,9.53999996,-,28.58307457
Sun May 07 16:56:16 EDT 2017,07-May-2017 16:57:44.506,-71.19345283,42.33335757,13.15,4.0,13.0,16.6,3.88519073,2.81617975,8.63468838,0.01082502,34.11764908,-0.17140077,0.56487054,-0.0396593,0.50452983,13.63634872,996.55053711,-,177.80000305,-,2154,-,42.33335876,-71.19345093,-,12.07999992,-,28.58307457
Sun May 07 16:56:17 EDT 2017,07-May-2017 16:57:45.507,-71.19341871,42.33347654,13.2,4.0,13.0,13.3,4.55077887,0.18375498,9.30865574,0.13399446,36.07843018,0.05674496,0.4638918,0.01873139,0.84889454,14.43576908,996.53344727,-,176,-,2204,-,42.33347702,-71.19342041,-,20.68000031,-,29.82581711
Sun May 07 16:56:18 EDT 2017,07-May-2017 16:57:46.507,-71.19341671,42.33361532,13.56,3.0,14.0,4.9,7.83263063,-1.31262112,5.67246246,0.07247329,37.25490189,0.20176269,0.49958518,0.05704838,0.99105793,15.09028912,996.43945312,-,176,-,2329,-,42.33361435,-71.19342041,-,25.25,-,30.44718933
Sun May 07 16:56:19 EDT 2017,07-May-2017 16:57:47.507,-71.19341091,42.3337538,14.19,3.0,15.0,3.3,4.4262805,-0.70928228,5.88255358,-0.16847432,37.64706039,0.19494668,0.60538399,-0.20098114,0.90996993,15.10643959,996.46484375,-,176,-,2429,-,42.33375549,-71.19341278,-,26.54000092,-,32.31130219
Sun May 07 16:56:20 EDT 2017,07-May-2017 16:57:48.506,-71.19339993,42.33388541,14.79,4.0,15.0,2.2,4.38857174,-0.11851298,9.07821465,0.13714921,36.47058868,0.02828452,0.44735694,-0.01208083,0.82540411,14.46133995,996.35375977,-,176,-,2482,-,42.33388519,-71.19339752,-,22.37000084,-,33.55404282
Sun May 07 16:56:21 EDT 2017,07-May-2017 16:57:49.506,-71.19339638,42.33402662,15.31,4.0,15.0,2.3,3.95222855,0.4285621,9.30506516,-0.0911269,34.90196228,-0.42012656,0.29018408,0.1073852,0.39018896,14.7915163,996.34008789,-,176,-,2516,-,42.33402634,-71.19339752,-,15.89999962,-,33.55404282
Sun May 07 16:56:22 EDT 2017,07-May-2017 16:57:50.507,-71.19338849,42.33416952,15.48,4.0,15.0,2.1,6.12496662,1.03848493,6.83843851,0.01939774,34.50980377,-0.0578909,0.62435949,0.10585982,0.59708852,15.09567261,996.28857422,-,176,-,2487,-,42.3341713,-71.19338989,-,14.21000004,-,32.93267441
Sun May 07 16:56:23 EDT 2017,07-May-2017 16:57:51.506,-71.19338756,42.3343127,15.37,4.0,15.0,2.0,3.58232427,0.20231004,7.93977118,-0.0342285,32.54901886,-0.11153545,0.36517066,0.02062284,0.70935482,15.2266655,996.25244141,-,176,-,2425,-,42.33431244,-71.19338989,-,9.38000011,-,32.31130219
Sun May 07 16:56:24 EDT 2017,07-May-2017 16:57:52.506,-71.193381,42.33445092,14.94,4.0,15.0,1.7,1.20847332,0.4866215,8.93456173,0.06714553,31.37254906,0.16413888,0.27340513,-0.09420609,1.02723944,29.39955139,996.14257812,-,176,-,2277,-,42.33444977,-71.19338226,-,5.11999989,-,30.44718933
Sun May 07 16:56:25 EDT 2017,07-May-2017 16:57:53.508,-71.19337147,42.3345781,13.59,4.0,14.0,1.8,1.96025264,1.10013568,8.22109032,0.00662268,30.98039246,-0.13090976,0.19982187,0.11214431,0.73803163,29.39955139,996.08496094,-,176,-,1935,-,42.33457947,-71.19337463,-,4.96000004,-,25.47621918
Sun May 07 16:56:26 EDT 2017,07-May-2017 16:57:54.506,-71.19336467,42.33467252,10.97,3.0,15.0,1.3,1.19051683,0.58897364,9.69651699,0.0752725,30.58823586,-0.00199703,0.12135747,0.06003809,0.88843185,29.39955139,996.04980469,-,176,-,858,-,42.33467102,-71.193367,-,4.61000013,-,19.88387871
Sun May 07 16:56:27 EDT 2017,07-May-2017 16:57:55.506,-71.19336178,42.33475497,8.62,4.0,15.0,1.7,1.07679224,0.86789811,9.48941803,0.05515069,30.58823586,-0.51961285,-0.02391761,0.17669745,0.34589261,13.65608788,995.98803711,-,176,-,910,-,42.33475494,-71.19335938,-,3.45000005,-,13.67016602
Sun May 07 16:56:28 EDT 2017,07-May-2017 16:57:56.507,-71.19335795,42.33480038,5.88,3.0,15.0,1.7,2.53905082,-0.37050271,8.72447109,0.00462139,30.58823586,-0.07267228,0.25882271,-0.03776786,0.78934461,13.30168724,995.92163086,-,177.80000305,-,920,-,42.33480072,-71.19335938,-,3.45000005,-,8.69919682
Sun May 07 16:56:29 EDT 2017,07-May-2017 16:57:57.506,-71.19335891,42.33483606,4.27,4.0,15.0,359.9,2.69826531,-0.32740709,7.95892477,-0.01051457,30.58823586,-0.06723916,0.30592576,-0.03935423,0.77994847,13.4833746,996.01757812,-,177.80000305,-,869,-,42.33483505,-71.19335938,-,3.3499999,-,7.45645428
Sun May 07 16:56:30 EDT 2017,07-May-2017 16:57:58.506,-71.1933561,42.33486724,3.24,4.0,14.0,0.3,2.7449522,-0.36451721,8.14806652,-0.00728089,30.58823586,-0.09258646,0.28688928,-0.02696833,0.76011872,13.65294743,995.98046875,-,177.80000305,-,841,-,42.33486557,-71.19335938,-,3.3499999,-,5.59234095
Sun May 07 16:56:31 EDT 2017,07-May-2017 16:57:59.506,-71.19335507,42.33489027,2.59,4.0,14.0,357.2,2.57256961,-0.33458969,8.8232317,0.01509356,30.58823586,-0.06219653,0.26223949,-0.034107,0.79941195,13.46991539,995.98901367,-,177.80000305,-,815,-,42.33488846,-71.19335175,-,3.24000001,-,3.72822714
Sun May 07 16:56:32 EDT 2017,07-May-2017 16:58:00.506,-71.19335855,42.33490689,1.81,4.0,14.0,357.2,2.53426242,-0.24420857,8.8040781,0.01184267,30.58823586,-0.10134742,0.24149466,-0.02629717,0.76487786,13.55380535,995.96899414,-,177.80000305,-,827,-,42.33490753,-71.19335938,-,3.42000008,-,1.24274242
