GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),CO₂ in g/km (Instantaneous)(g/km),Engine Coolant Temperature(°F),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel pressure(psi),GPS Latitude(°),GPS Longitude(°),Kilometers Per Litre(Instant)(kpl),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),Speed (OBD)(mph)
Wed May 10 08:01:50 EDT 2017,10-May-2017 08:03:21.531,-71.1696362,42.29977719,14.92,4.0,27.0,162.4,4.31913996,-0.74040687,8.14447594,0.00045145,37.64706039,-0.03148779,0.1360009,0.01177576,-0.02056184,14.75742149,1007.52661133,-,176,-,2585,-,42.29977798,-71.16963959,-,28.36000061,-,34.79678726
Wed May 10 08:01:51 EDT 2017,10-May-2017 08:03:22.531,-71.16958828,42.29964737,15.17,4.0,27.0,163.7,3.24713612,-0.80564886,8.43118095,-0.01001465,33.33333206,-0.21563841,-0.04759116,0.01775516,-0.14216338,13.51701927,1007.39526367,-,176,-,2364,-,42.29964828,-71.16958618,-,11.27000046,-,33.55404282
Wed May 10 08:01:52 EDT 2017,10-May-2017 08:03:23.531,-71.16952484,42.29951178,15.18,4.0,27.0,163.8,4.5591588,0.31543607,9.21827507,0.1141665,36.47058868,0.04917858,0.16260317,0.07986773,0.05649922,14.28727913,1007.29833984,-,176,-,1889,-,42.29951096,-71.16952515,-,22.11000061,-,33.55404282
Wed May 10 08:01:53 EDT 2017,10-May-2017 08:03:24.531,-71.16946394,42.29937739,14.84,4.0,27.0,161.6,4.36283398,0.25737667,8.26717854,-0.03693988,36.47058868,-0.10799949,0.10958169,0.0537536,-0.09225365,14.81888103,1007.27148438,-,176,-,1941,-,42.29937744,-71.16946411,-,22.62999916,-,34.17541504
Wed May 10 08:01:54 EDT 2017,10-May-2017 08:03:25.532,-71.16940023,42.29923751,15.67,4.0,27.0,163.2,4.0138793,0.00718261,8.51677418,0.03035149,34.90196228,-0.00702479,0.0792576,0.03252063,0.0331307,14.80856323,1007.15966797,-,176,-,1970,-,42.2992363,-71.16940308,-,15.35000038,-,34.79678726
Wed May 10 08:01:55 EDT 2017,10-May-2017 08:03:26.531,-71.16934594,42.29910751,15.79,4.0,27.0,161.0,3.7074213,0.26396075,8.37910748,-0.00025362,33.72549057,-0.06528067,0.07577977,0.0746205,-0.02904283,14.92789268,1007.08813477,-,177.80000305,-,1954,-,42.2991066,-71.16934967,-,11.35999966,-,34.79678726
Wed May 10 08:01:56 EDT 2017,10-May-2017 08:03:27.532,-71.16927725,42.29897485,15.79,3.0,29.0,160.0,3.13819981,0.18914193,7.77277565,-0.07996303,32.54901886,-0.00383895,0.0784034,0.06406502,0.03691361,14.76056194,1007.08886719,-,177.80000305,-,1950,-,42.29897308,-71.16928101,-,11.09000015,-,34.79678726
Wed May 10 08:01:57 EDT 2017,10-May-2017 08:03:28.531,-71.1692101,42.2988368,15.74,4.0,29.0,160.9,3.48057079,-0.45549688,8.7939024,0.00243123,31.76470566,-0.10527605,0.05015377,0.10079564,-0.06278375,14.52908039,1007.0612793,-,177.80000305,-,1903,-,42.29883575,-71.16921234,-,6.57000017,-,34.17541504
Wed May 10 08:01:58 EDT 2017,10-May-2017 08:03:29.531,-71.16913054,42.29869805,15.58,3.0,31.0,158.4,3.04183316,-1.04686475,9.22426033,0.15202186,31.37254906,-0.00382725,0.00793185,-0.05900084,0.05710934,14.73678589,1007.00024414,-,177.80000305,-,1858,-,42.29869843,-71.16912842,-,5.63000011,-,33.55404282
Wed May 10 08:01:59 EDT 2017,10-May-2017 08:03:30.532,-71.16907519,42.2985791,14.97,4.0,31.0,157.9,3.26868391,0.18195933,7.74643946,-0.04727493,31.76470566,-0.05832366,0.04588277,0.05332651,-0.00854204,14.62822247,1006.94775391,-,177.80000305,-,1794,-,42.29858017,-71.16907501,-,5.8499999,-,31.68992996
Wed May 10 08:02:00 EDT 2017,10-May-2017 08:03:31.531,-71.16900975,42.29845379,14.44,4.0,31.0,158.1,3.52246928,0.31723171,8.51138687,0.00489241,31.37254906,-0.06013286,0.05692636,0.08005077,-0.0155587,14.82561016,1006.92114258,-,177.80000305,-,1758,-,42.29845428,-71.16900635,-,5.73999977,-,31.06855965
Wed May 10 08:02:01 EDT 2017,10-May-2017 08:03:32.531,-71.16892886,42.2983277,14.3,3.0,32.0,158.0,3.31596947,-0.14305355,7.93199015,-0.05815983,31.37254906,-0.12320662,0.03587643,0.03313077,-0.07462054,14.82919884,1006.92407227,-,177.80000305,-,1721,-,42.2983284,-71.16893005,-,5.51000023,-,31.06855965
Wed May 10 08:02:02 EDT 2017,10-May-2017 08:03:33.531,-71.16886207,42.29820917,14.01,3.0,32.0,157.9,3.30519533,-0.57341129,8.48385334,-0.01615799,31.37254906,-0.06647426,0.01732807,0.0093962,-0.00719971,14.84086323,1006.82080078,-,177.80000305,-,1708,-,42.29821014,-71.16886139,-,5.17000008,-,30.44718933
Wed May 10 08:02:03 EDT 2017,10-May-2017 08:03:34.531,-71.16879869,42.29810457,13.91,3.0,32.0,158.2,3.27287364,-1.08098209,8.06307316,-0.03281974,31.37254906,-0.10582241,0.03148338,-0.06247865,-0.06125836,14.82740498,1006.92382812,-,179.6000061,-,1716,-,42.29810333,-71.16880035,-,5.51000023,-,30.44718933
Wed May 10 08:02:04 EDT 2017,10-May-2017 08:03:35.531,-71.16874111,42.29798491,13.93,3.0,32.0,158.4,3.39198518,-1.69748902,8.96628571,0.05775899,30.98039246,-0.00724819,0.04362523,-0.1253234,0.03081223,14.80856323,1006.93139648,-,179.6000061,-,1712,-,42.29798508,-71.16873932,-,5.11999989,-,29.82581711
Wed May 10 08:02:05 EDT 2017,10-May-2017 08:03:36.532,-71.1686765,42.29786192,13.96,3.0,31.0,157.9,3.43807364,-0.18734628,9.93174744,0.13687146,30.98039246,-0.05822106,0.02336849,0.07791527,-0.00030506,29.39955139,1006.94287109,-,179.6000061,-,1706,-,42.29786301,-71.16867828,-,4.23000002,-,30.44718933
Wed May 10 08:02:06 EDT 2017,10-May-2017 08:03:37.531,-71.16861792,42.29774686,13.9,4.0,31.0,157.4,3.26748681,-0.09576806,8.71669006,0.01432431,30.98039246,-0.05069777,0.03093426,0.0379509,0.00536925,29.39955139,1006.90917969,-,179.6000061,-,1692,-,42.29774857,-71.16861725,-,4.1500001,-,29.82581711
Wed May 10 08:02:07 EDT 2017,10-May-2017 08:03:38.532,-71.16856101,42.29763803,13.66,3.0,31.0,156.5,3.60985756,0.04608838,8.72507,-0.00346075,32.15686417,-0.03188645,0.03026309,0.05588911,0.02568699,13.71530437,1007.01367188,-,179.6000061,-,1686,-,42.29763794,-71.16856384,-,6.63000011,-,29.82581711
Wed May 10 08:02:08 EDT 2017,10-May-2017 08:03:39.531,-71.16849322,42.29753306,13.54,4.0,30.0,156.2,3.64876342,0.09337386,8.8429842,0.00452383,32.54901886,-0.09285686,0.05637722,0.06107533,-0.05033679,13.51253319,1007.11987305,-,179.6000061,-,1717,-,42.29753494,-71.16849518,-,7.80000019,-,30.44718933
Wed May 10 08:02:09 EDT 2017,10-May-2017 08:03:40.530,-71.16841815,42.29741437,13.97,3.0,29.0,154.6,3.69365478,0.19752164,8.85076523,0.04318607,32.15686417,-0.02182615,0.07437646,0.06784791,0.01903645,13.57937622,1007.05737305,-,179.6000061,-,1721,-,42.29741287,-71.16841888,-,7.94000006,-,30.44718933
Wed May 10 08:02:10 EDT 2017,10-May-2017 08:03:41.531,-71.16834347,42.29730687,14.18,3.0,27.0,154.1,3.34589696,0.69491702,6.37097073,-0.1976909,31.76470566,0.06851756,0.03093426,0.01488749,0.13118076,13.75567913,1007.08837891,-,179.6000061,-,1748,-,42.29730606,-71.16834259,-,6.23999977,-,31.06855965
Wed May 10 08:02:11 EDT 2017,10-May-2017 08:03:42.534,-71.1682608,42.29718534,14.61,3.0,26.0,153.0,3.66073442,-0.40641573,10.74876881,-0.03858785,30.98039246,-0.38823485,-0.05015377,0.12520137,-0.33136874,13.54707623,1007.09423828,-,179.6000061,-,1750,-,42.29718399,-71.16825867,-,4.61000013,-,31.06855965
Wed May 10 08:02:12 EDT 2017,10-May-2017 08:03:43.531,-71.16818025,42.29706653,14.5,4.0,26.0,151.2,3.97497344,1.10851538,9.40502262,0.03218427,31.76470566,0.04730202,0.10305318,0.16071171,0.07553567,13.85885906,1007.0847168,-,177.80000305,-,1728,-,42.29706573,-71.16818237,-,6.23999977,-,31.06855965
Wed May 10 08:02:13 EDT 2017,10-May-2017 08:03:44.532,-71.16808116,42.29696347,14.13,4.0,26.0,148.4,2.64020586,0.52373165,9.1129303,-0.03886585,31.76470566,-0.03122383,0.02275835,0.09188755,0.02806651,14.2195406,1007.13134766,-,177.80000305,-,1712,-,42.29696274,-71.16808319,-,6.23999977,-,30.44718933
Wed May 10 08:02:14 EDT 2017,10-May-2017 08:03:45.531,-71.16798353,42.29686045,14.01,4.0,25.0,146.3,3.23576355,-0.22744916,7.76080465,-0.07722056,30.98039246,-0.0656774,-0.02538195,0.02568702,0.008603,14.68609238,1007.18237305,-,177.80000305,-,1701,-,42.29685974,-71.16798401,-,5.23000002,-,30.44718933
Wed May 10 08:02:15 EDT 2017,10-May-2017 08:03:46.531,-71.16788759,42.2967717,13.54,5.0,26.0,144.6,3.1800983,0.34895489,8.45991135,-0.01267564,30.98039246,-0.07770691,0.02202616,0.08328453,-0.02080595,29.39955139,1007.25488281,-,177.80000305,-,1689,-,42.296772,-71.16788483,-,4.19000006,-,29.82581711
Wed May 10 08:02:16 EDT 2017,10-May-2017 08:03:47.531,-71.16778255,42.2966835,13.73,6.0,26.0,141.3,2.85388851,0.64224458,6.4739213,-0.00634503,32.15686417,-0.01246774,0.22044472,0.05662128,-0.04569976,17.11485863,1007.28613281,-,177.80000305,-,1651,-,42.29668427,-71.16778564,-,7.17000008,-,29.82581711
Wed May 10 08:02:17 EDT 2017,10-May-2017 08:03:48.536,-71.16766495,42.2965887,13.69,6.0,27.0,138.6,3.58830976,-0.43634325,9.16500378,-0.01478361,32.15686417,0.00463344,0.06363793,0.00323376,0.05106892,13.55649662,1007.28369141,-,177.80000305,-,1697,-,42.2965889,-71.16766357,-,7.73000002,-,29.82581711
Wed May 10 08:02:18 EDT 2017,10-May-2017 08:03:49.532,-71.16756422,42.29648197,13.77,7.0,27.0,139.4,3.49373889,0.44113165,8.35935497,-0.01000428,32.15686417,-0.07503462,0.05399767,0.09268074,-0.03105634,13.54258919,1007.30371094,-,177.80000305,-,1715,-,42.29648209,-71.16756439,-,7.51999998,-,30.44718933
Wed May 10 08:02:19 EDT 2017,10-May-2017 08:03:50.531,-71.16745577,42.29638463,14.09,6.0,28.0,138.9,3.43807364,-0.39983168,8.7346468,0.02308714,33.72549057,-0.01993549,0.10714112,0.08084396,0.00634548,13.63096619,1007.32641602,-,177.80000305,-,1760,-,42.2963829,-71.16745758,-,11.63000011,-,31.68992996
Wed May 10 08:02:20 EDT 2017,10-May-2017 08:03:51.531,-71.16732606,42.29628734,14.51,6.0,28.0,137.2,3.26449394,1.12228203,7.83562374,-0.06183761,32.94117737,-0.1268857,0.03062918,0.16211502,-0.08444382,13.91717911,1007.40527344,-,177.80000305,-,1801,-,42.29628754,-71.16732788,-,10.31999969,-,32.31130219
Wed May 10 08:02:21 EDT 2017,10-May-2017 08:03:52.532,-71.16720514,42.29619463,14.67,7.0,28.0,135.2,2.35828876,1.2850877,9.23742867,-0.03414356,31.76470566,-0.01904009,-0.06174647,0.17871092,0.05845168,14.69865417,1007.44824219,-,177.80000305,-,1826,-,42.29619598,-71.16720581,-,7.44999981,-,32.93267441
Wed May 10 08:02:22 EDT 2017,10-May-2017 08:03:53.531,-71.1670737,42.29610965,14.77,6.0,28.0,132.5,3.36864185,-0.53450555,9.53490829,0.0188044,31.37254906,-0.0367327,0.05027579,0.03209353,0.01281297,14.85162926,1007.49951172,-,177.80000305,-,1829,-,42.29610825,-71.16707611,-,5.57000017,-,32.31130219
Wed May 10 08:02:23 EDT 2017,10-May-2017 08:03:54.531,-71.16694642,42.29602714,15.0,6.0,28.0,130.7,3.12862301,-0.89782566,7.64887571,-0.08729178,30.98039246,-0.15234853,0.01677893,-0.04380828,-0.10348032,29.39955139,1007.44238281,-,177.80000305,-,1818,-,42.29602814,-71.16694641,-,4.61000013,-,32.31130219
Wed May 10 08:02:24 EDT 2017,10-May-2017 08:03:55.531,-71.16680306,42.29595657,14.65,5.0,27.0,128.9,3.17830276,-0.04489128,8.30309105,-0.02836204,30.98039246,-0.06117256,0.01134868,0.02391761,0.00109823,29.39955139,1007.45605469,-,177.80000305,-,1793,-,42.29595566,-71.16680145,-,4.46000004,-,31.68992996
Wed May 10 08:02:25 EDT 2017,10-May-2017 08:03:56.531,-71.16666617,42.29586789,14.38,4.0,26.0,128.6,2.44028997,-0.44771573,7.5860281,-0.06191762,30.98039246,-0.12463763,0.00463708,0.06412604,-0.06382103,29.39955139,1007.54492188,-,177.80000305,-,1753,-,42.29586792,-71.16666412,-,4.30999994,-,31.06855965
Wed May 10 08:02:26 EDT 2017,10-May-2017 08:03:57.531,-71.16652716,42.2957992,14.16,4.0,26.0,126.7,2.85688114,-0.18136078,7.97388887,-0.08632813,30.98039246,-0.13607971,-0.01092156,0.02922585,-0.07034952,29.39955139,1007.625,-,177.80000305,-,1751,-,42.29579926,-71.16652679,-,4.30999994,-,31.06855965
Wed May 10 08:02:27 EDT 2017,10-May-2017 08:03:58.531,-71.16639041,42.2957214,14.25,4.0,27.0,128.0,2.06619596,2.01352358,6.95336008,-0.08215362,30.98039246,-0.10783011,0.00610143,0.01055548,-0.04710305,29.39955139,1007.68212891,-,177.80000305,-,1736,-,42.29572296,-71.16638947,-,4.23000002,-,30.44718933
Wed May 10 08:02:28 EDT 2017,10-May-2017 08:03:59.531,-71.16625974,42.29563882,13.97,4.0,27.0,128.3,3.10827231,-0.83916771,8.30907726,-0.02629268,30.98039246,-0.10386732,0.00604042,0.05021478,-0.04203886,29.39955139,1007.79467773,-,177.80000305,-,1744,-,42.29563904,-71.16625977,-,4.30999994,-,31.06855965
Wed May 10 08:02:29 EDT 2017,10-May-2017 08:04:00.531,-71.16612464,42.29555648,13.81,4.0,25.0,127.9,2.73357987,-0.05626374,7.41903257,-0.12865871,30.98039246,-0.19372962,-0.0234905,0.04197785,-0.12690979,29.39955139,1007.83886719,-,177.80000305,-,1739,-,42.29555511,-71.16612244,-,4.19000006,-,31.06855965
Wed May 10 08:02:30 EDT 2017,10-May-2017 08:04:01.531,-71.16598293,42.29547033,14.23,4.0,25.0,129.0,3.23157382,0.33099839,8.10616875,0.01319962,30.98039246,0.03755748,-0.0192195,-0.01238591,0.11287644,29.39955139,1007.93139648,-,176,-,1777,-,42.29547119,-71.16598511,-,4.30999994,-,31.68992996
Wed May 10 08:02:31 EDT 2017,10-May-2017 08:04:02.532,-71.16585941,42.29538636,14.45,4.0,23.0,129.5,3.47159243,-0.23163901,9.01057816,0.00728883,30.98039246,0.0263444,0.01342316,-0.0115317,0.09127742,29.39955139,1008.05639648,-,176,-,1794,-,42.29538727,-71.16586304,-,4.40999985,-,31.68992996
Wed May 10 08:02:32 EDT 2017,10-May-2017 08:04:03.531,-71.16572831,42.29529413,14.47,4.0,23.0,129.2,2.39300466,-0.59615624,7.74584103,-0.10601401,30.98039246,-0.17107718,-0.05820765,-0.01305707,-0.09359598,29.39955139,1008.30371094,-,176,-,1784,-,42.29529572,-71.16572571,-,4.40999985,-,31.68992996
Wed May 10 08:02:33 EDT 2017,10-May-2017 08:04:04.533,-71.1655928,42.29520163,14.25,4.0,23.0,131.3,1.9476831,-1.18692553,7.59919596,-0.12587643,30.98039246,-0.05489618,-0.06888516,-0.08151511,0.02318537,29.39955139,1008.26708984,-,176,-,1643,-,42.29520035,-71.16559601,-,3.95000005,-,29.82581711
Wed May 10 08:02:34 EDT 2017,10-May-2017 08:04:05.531,-71.16547015,42.29511548,13.52,5.0,22.0,131.4,1.88543379,-1.31082547,9.52712727,0.06432307,30.58823586,-0.0006819,-0.10994779,-0.08590815,0.08798262,29.39955139,1008.33959961,-,176,-,1568,-,42.29511642,-71.16547394,-,3.95000005,-,27.96170425
Wed May 10 08:02:35 EDT 2017,10-May-2017 08:04:06.531,-71.16536804,42.29502347,13.28,6.0,22.0,137.3,4.06834745,-1.33895731,8.05050278,-0.01228781,30.58823586,-0.07012813,0.11257143,-0.08877582,-0.06253974,29.39955139,1008.21704102,-,176,-,1499,-,42.29502487,-71.16536713,-,3.75,-,26.71896172
Wed May 10 08:02:36 EDT 2017,10-May-2017 08:04:07.531,-71.16529287,42.29491894,12.07,10.0,22.0,146.8,2.82396102,-1.03309798,8.5191679,-0.02368642,30.58823586,-0.047066,0.01165373,-0.01287402,0.01421626,29.39955139,1008.32202148,-,176,-,1456,-,42.29491806,-71.16529083,-,3.67000008,-,26.09758949
